IDE,Cota do centro da UEO (mm),E,Milho_2005_2006,Soja_2006_2007,Milho_2007_2008,Girassol_2008_2009,Trigo_2009_2009,Milho_2009_2010
242,0.832876359220351,9,0.922268023986326,1.01015318445629,0.794733282586184,1.12773170249017,0.604979250487869,0.847381565652515
244,0.975716306825406,7,0.511077669026766,0.814530270248544,0.604436275228351,0.915846988709066,0.915092865362999,0.704005977275229
245,0.95299176970642,7,0.704181555708902,0.845686228625137,0.683556958424715,0.881366504676272,0.782785486549739,0.482884000809483
246,0.831948827093045,7,0.862354707046731,0.840175617751446,0.645985379022101,0.563411425607678,0.602978977970529,0.768353262205102
247,0.977571371080017,7,0.633771565264699,0.775680509861717,0.540032683644853,0.808658920474166,0.778624338111461,0.761032709827027
248,0.92794840226917,7,0.668989026844881,0.776083776892788,0.923811920231079,1.29220826940992,1.09108851242187,0.899055338429456
249,0.830093762838434,7,1.03689618654554,0.866593457802234,1.02516919916939,1.28188699977471,1.20000479464029,0.875267669366837
250,0.953455535770073,7,0.382287723686987,0.696318741050792,0.652410032424776,0.716319826284944,0.372751616989474,1.00942292862073
251,0.908933993659406,7,0.57712443414245,0.814656195277157,0.746695383719152,0.711443654571667,0.681252901280396,0.826997975114472
252,0.834267657411309,7,0.443958797116073,0.75277847734776,0.770095028450283,0.949698098123541,0.711527036393595,0.942099844717076
253,0.883890626222156,7,1.08313390866975,0.840403188126691,1.09524877299163,0.944561168564639,0.69402851471635,1.09007566187077
254,0.821745973692684,7,1.36913709577509,0.813857939859739,1.06603099414218,0.909384935189187,0.543625104941984,1.03521430490395
255,0.923310741632642,7,0.560008124496577,0.814330707099708,0.915990769644936,0.745492702896238,0.677686652372456,0.762860996691945
256,0.865803749739698,7,0.566864621441391,0.834016915847992,0.738790186571829,0.6673637260309,0.706109933713939,0.633650550850389
257,0.916354250677851,7,0.770789306938254,0.822125490200445,1.02166957607808,0.878231484214044,0.924959059286817,0.967429170016744
258,0.850963235702809,7,1.2520655270319,0.993232080667563,1.10869721904683,0.856633623018295,0.238597195473139,0.692967553002565
259,0.787891051046031,7,1.40634917464831,0.791873951053127,1.17646398355096,1.01816362628243,0.164045899159579,0.680032741640009
260,0.901513736640962,7,0.496043241180499,0.818835520093219,0.806401694462214,1.01595785196099,0.449060561591613,1.02979661181019
261,0.831948827093045,7,0.393781705838111,0.817312713288874,0.645322785269968,0.691249144690584,0.78138520879582,1.03543654345339
262,0.754036128399379,7,0.234125057888587,0.629582190214966,0.609035454488625,0.483681158517587,0.934240502721795,1.12522377247162
263,0.892702181431559,7,1.02113870993055,0.833458378444109,0.973882534520989,0.867311656796831,1.07983740929268,1.04347804596661
264,0.804586629337531,7,1.27132605026779,0.903544858837969,0.913188494673863,1.01589621828839,0.161882869156363,0.590832673739707
265,0.757746256908601,7,1.22703308000429,0.813258852077831,1.11700778164082,0.795015358833058,-0.109006481594638,0.507444033572782
266,0.915426718550545,7,0.885866258388404,0.905301265692137,0.844769014781541,0.99050551570166,0.767220833661188,0.861275581252812
267,0.831948827093045,7,0.559970725422333,0.816746151399723,0.636825905543174,0.757979447913095,0.681913666018817,0.819484303374517
268,0.778615729772976,7,0.501902429478795,0.804459019018915,0.901861705080433,0.718999705780259,0.857650450382534,1.11031358822291
269,0.895021011749823,7,1.05817625979063,0.865275370947212,1.15780006021382,0.969245454442294,0.341201395250547,0.781075367002274
270,0.803195331146573,7,1.4399460096779,0.889331164635398,1.12354304359803,0.663173821556805,0.25799553486923,0.362248985084309
271,0.902441268768267,7,0.548040420738354,0.827452269212253,0.791516203183499,0.71247246279897,0.809086002656719,0.965585402208752
272,0.832412593156698,7,0.458694032368383,0.952768977853065,0.851530421534391,0.835078431288195,0.826908879415255,0.892865304384377
273,0.767485344245309,7,0.619023863654306,0.898793326635049,0.957800343441549,0.458366312758684,0.95263300996858,1.06319610382334
274,0.893165947495212,7,1.21088914628877,0.954112271787313,1.22625089184152,0.259334590241257,0.553400993108809,0.996909628872795
